,Player,SCA,PassLive,PassDead,Drib,Sh_x,Fld_x,Def,GCA,CrdY_x,CrdR_x,2CrdY,Fls,Off_x,Crs_x,Int,TklW,Recov,Won,Dead,Str,TotDist,Ast_x,CrsPA,Touches,Succ,Att,Dis,SoT,Dist,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,G-PK,G+A-PK,Matches
14738,Borja Mayoral,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,4.0,0.0,1.0,0.0,393.0,0,0.0,47.0,1.0,4.0,0.0,0,14.3,es ESP,FWDF,Roma,it Serie A,24.0,5,1,96,1.1,0,0.0,Matches
14739,Derek Mazou-Sacko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,,fr FRA,FWDF,Troyes,fr Ligue 1,16.0,2,0,3,0.0,0,0.0,Matches
14867,Pasquale Mazzocchi,35.0,21.0,8.0,0.0,1.0,4.0,1.0,4.0,2,0,0,18,1,79,11,19,62.0,11.0,127.0,0.0,7213.0,2,12.0,714.0,18.0,37.0,12.0,2,23.6,it ITA,DF,Salernitana,it Serie A,26.0,15,15,1269,14.1,0,0.14,Matches
14868,Kevin Mbabu,42.0,25.0,7.0,2.0,1.0,5.0,2.0,0.0,4,0,0,24,2,67,35,20,109.0,31.0,188.0,0.0,11209.0,0,8.0,1081.0,33.0,80.0,13.0,0,11.0,ch SUI,DF,Wolfsburg,de Bundesliga,26.0,24,14,1391,15.5,0,0.0,Matches
14869,Kylian Mbappé,179.0,115.0,9.0,29.0,13.0,12.0,1.0,39.0,10,0,0,28,39,68,5,8,63.0,4.0,115.0,1.0,15413.0,17,9.0,1880.0,111.0,204.0,57.0,59,16.9,fr FRA,FW,Paris S-G,fr Ligue 1,22.0,35,34,3023,33.6,24,1.22,Matches
14870,Ibrahima Mbaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,1,1,1,3.0,3.0,10.0,0.0,381.0,0,0.0,63.0,2.0,2.0,1.0,0,,sn SEN,DF,Bologna,it Serie A,26.0,6,1,108,1.2,0,0.0,Matches
14871,Amadou Mbengue,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,12,0,0,10,10,43.0,5.0,10.0,0.0,4644.0,0,0.0,363.0,2.0,6.0,2.0,0,27.5,sn SEN,DFMF,Metz,fr Ligue 1,19.0,12,5,610,6.8,0,0.0,Matches
14872,Bryan Mbeumo,83.0,51.0,10.0,9.0,6.0,7.0,0.0,12.0,4,0,0,20,13,75,11,16,130.0,29.0,49.0,1.0,7739.0,7,7.0,1176.0,39.0,80.0,57.0,19,16.3,cm CMR,FW,Brentford,eng Premier League,21.0,35,34,2905,32.3,3,0.31,Matches
14873,Jason Mbock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32.0,0,0.0,7.0,0.0,0.0,1.0,0,,fr FRA,FW,Angers,fr Ligue 1,21.0,1,0,17,0.2,0,0.0,Matches
14874,Jordi Mboula,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2,0,0,6,5,12,3,2,20.0,10.0,2.0,0.0,643.0,0,1.0,150.0,7.0,15.0,8.0,0,13.0,es ESP,MFFW,Mallorca,es La Liga,22.0,11,5,434,4.8,0,0.0,Matches
14875,Moustapha Mbow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,6,4.0,1.0,2.0,0.0,421.0,0,0.0,40.0,1.0,1.0,0.0,0,,sn SEN,DF,Reims,fr Ligue 1,21.0,1,1,90,1.0,0,0.0,Matches
14876,Nathanael Mbuku,45.0,22.0,4.0,5.0,3.0,10.0,1.0,4.0,1,0,0,10,2,35,11,13,67.0,10.0,18.0,0.0,3851.0,1,2.0,542.0,26.0,42.0,25.0,13,18.8,fr FRA,FWMF,Reims,fr Ligue 1,19.0,31,18,1418,15.8,2,0.19,Matches
14877,James McArthur,35.0,30.0,1.0,1.0,1.0,2.0,0.0,4.0,4,0,0,24,3,18,30,23,135.0,22.0,52.0,1.0,13033.0,3,4.0,1122.0,21.0,30.0,14.0,3,20.9,sct SCO,MF,Crystal Palace,eng Premier League,33.0,21,15,1439,16.0,0,0.19,Matches
14878,James Mcatee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,141.0,0,0.0,16.0,1.0,1.0,2.0,0,10.7,eng ENG,MFFW,Manchester City,eng Premier League,18.0,2,0,20,0.2,0,0.0,Matches
14879,Kasey McAteer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,5.0,0,0.0,2.0,0.0,0.0,0.0,0,,eng ENG,MF,Leicester City,eng Premier League,19.0,1,0,3,0.0,0,0.0,Matches
14880,Liam McCarron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,42.0,0,0.0,3.0,0.0,0.0,0.0,0,,sct SCO,MF,Leeds United,eng Premier League,20.0,1,0,10,0.1,0,0.0,Matches
14881,Alex McCarthy,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,9.0,6.0,165.0,0.0,8708.0,0,0.0,538.0,0.0,0.0,0.0,0,,eng ENG,GK,Southampton,eng Premier League,31.0,17,17,1530,17.0,0,0.0,Matches
14882,John McGinn,100.0,70.0,20.0,4.0,2.0,3.0,1.0,6.0,8,0,0,57,0,110,35,64,200.0,22.0,137.0,1.0,20891.0,4,12.0,1744.0,44.0,68.0,28.0,16,25.1,sct SCO,MF,Aston Villa,eng Premier League,26.0,35,35,3090,34.3,3,0.2,Matches
14883,Weston McKennie,39.0,32.0,2.0,4.0,1.0,0.0,0.0,0.0,1,0,0,19,0,12,23,11,84.0,29.0,34.0,0.0,6664.0,0,2.0,725.0,20.0,26.0,19.0,5,16.5,us USA,MF,Juventus,it Serie A,22.0,21,15,1369,15.2,3,0.2,Matches
14884,Stuart McKinstry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,28.0,0,0.0,5.0,0.0,0.0,0.0,0,,sct SCO,MF,Leeds United,eng Premier League,18.0,1,0,4,0.0,0,0.0,Matches
14885,Kenny McLean,38.0,31.0,3.0,0.0,3.0,0.0,1.0,2.0,3,0,0,16,3,37,34,22,149.0,68.0,31.0,0.0,13086.0,0,0.0,1385.0,19.0,30.0,14.0,6,20.4,sct SCO,MF,Norwich City,eng Premier League,29.0,31,29,2706,30.1,1,0.03,Matches
14886,Dwight McNeil,112.0,62.0,22.0,11.0,7.0,7.0,3.0,6.0,1,0,0,16,1,199,35,49,223.0,13.0,106.0,0.0,14022.0,1,21.0,1611.0,90.0,150.0,51.0,15,22.8,eng ENG,MF,Burnley,eng Premier League,21.0,38,35,3107,34.5,0,0.03,Matches
14887,Scott McTominay,51.0,43.0,0.0,3.0,1.0,2.0,2.0,6.0,9,0,0,55,1,13,31,33,171.0,67.0,32.0,0.0,18096.0,1,2.0,1579.0,36.0,47.0,32.0,7,20.9,sct SCO,MF,Manchester Utd,eng Premier League,24.0,30,28,2387,26.5,1,0.08,Matches
14888,Gary Medel,19.0,14.0,2.0,1.0,0.0,0.0,2.0,3.0,10,1,1,34,1,2,44,23,228.0,15.0,131.0,0.0,30848.0,1,0.0,1943.0,10.0,13.0,2.0,0,11.6,cl CHI,DF,Bologna,it Serie A,33.0,33,32,2823,31.4,0,0.03,Matches
14889,Facundo Medina,32.0,27.0,2.0,1.0,2.0,0.0,0.0,5.0,11,0,0,36,0,5,37,42,224.0,37.0,99.0,0.0,34890.0,0,0.0,2520.0,16.0,21.0,13.0,2,9.9,ar ARG,DF,Lens,fr Ligue 1,22.0,31,30,2593,28.8,1,0.03,Matches
14890,Nathan de Medina,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,14,0,5,10,10,43.0,8.0,60.0,0.0,3880.0,0,1.0,417.0,0.0,5.0,6.0,1,20.8,be BEL,DF,Arminia,de Bundesliga,23.0,19,7,775,8.6,0,0.0,Matches
14891,Ben Mee,14.0,8.0,0.0,0.0,4.0,1.0,1.0,0.0,3,0,0,9,2,4,24,12,132.0,68.0,26.0,0.0,11809.0,0,1.0,981.0,4.0,5.0,0.0,4,8.7,eng ENG,DF,Burnley,eng Premier League,31.0,21,21,1839,20.4,3,0.15,Matches
14892,Admir Mehmedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,39.0,0,0.0,5.0,0.0,0.0,0.0,0,,ch SUI,DF,Wolfsburg,de Bundesliga,30.0,1,0,4,0.0,0,0.0,Matches
14893,Hannibal Mejbri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,0,0,1,1.0,0.0,0.0,0.0,180.0,0,0.0,31.0,1.0,2.0,1.0,1,22.9,tn TUN,MFFW,Manchester Utd,eng Premier League,18.0,2,1,68,0.8,0,0.0,Matches
14894,Farid El Melali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,26.0,0,0.0,8.0,0.0,0.0,1.0,0,19.8,dz ALG,FW,Angers,fr Ligue 1,24.0,2,0,14,0.2,0,0.0,Matches
14895,Filippo Melegoni,30.0,21.0,4.0,3.0,0.0,1.0,1.0,2.0,1,0,0,15,2,34,11,12,72.0,5.0,22.0,0.0,3325.0,0,3.0,491.0,8.0,16.0,12.0,7,22.1,it ITA,MF,Genoa,it Serie A,22.0,25,10,980,10.9,1,0.09,Matches
14896,Óscar Melendo,39.0,35.0,0.0,2.0,1.0,1.0,0.0,1.0,0,0,0,9,0,4,1,5,56.0,6.0,12.0,0.0,5899.0,0,1.0,513.0,15.0,18.0,13.0,0,17.5,es ESP,MFFW,Espanyol,es La Liga,23.0,21,14,990,11.0,0,0.0,Matches
14897,Gonzalo Melero,34.0,23.0,0.0,1.0,5.0,4.0,1.0,6.0,5,0,0,20,2,3,7,16,96.0,25.0,16.0,0.0,9911.0,2,0.0,947.0,12.0,26.0,25.0,9,17.1,es ESP,MF,Levante,es La Liga,27.0,29,20,1692,18.8,5,0.37,Matches
14898,Birger Meling,42.0,38.0,1.0,0.0,1.0,2.0,0.0,9.0,3,0,0,14,2,25,22,27,94.0,14.0,187.0,0.0,15768.0,4,5.0,1289.0,5.0,10.0,5.0,1,16.2,no NOR,DF,Rennes,fr Ligue 1,26.0,31,20,1829,20.3,0,0.2,Matches
14899,Arthur Melo,17.0,14.0,0.0,2.0,0.0,1.0,0.0,1.0,3,0,0,20,0,1,7,12,92.0,4.0,33.0,0.0,11432.0,0,0.0,780.0,10.0,11.0,3.0,0,19.5,br BRA,MF,Juventus,it Serie A,24.0,20,11,962,10.7,0,0.0,Matches
14900,Houboulang Mendes,40.0,32.0,1.0,1.0,1.0,3.0,2.0,2.0,5,1,1,40,4,65,41,28,178.0,27.0,206.0,0.0,20102.0,1,11.0,1834.0,13.0,38.0,8.0,5,19.6,fr FRA,DF,Lorient,fr Ligue 1,23.0,36,36,3220,35.8,0,0.03,Matches
14901,Nuno Mendes,42.0,29.0,5.0,6.0,1.0,1.0,0.0,7.0,3,0,0,19,1,39,21,29,109.0,10.0,154.0,1.0,14426.0,1,4.0,1337.0,28.0,59.0,19.0,1,20.6,pt POR,DF,Paris S-G,fr Ligue 1,19.0,27,18,1658,18.4,0,0.05,Matches
14902,Pedro Mendes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,0.0,136.0,0,0.0,12.0,0.0,0.0,0.0,0,,pt POR,DF,Montpellier,fr Ligue 1,30.0,1,0,16,0.2,0,0.0,Matches
14903,Thiago Mendes,36.0,28.0,4.0,0.0,1.0,2.0,1.0,3.0,3,1,0,23,0,11,34,22,151.0,26.0,55.0,0.0,25919.0,1,1.0,1774.0,4.0,8.0,14.0,4,25.5,br BRA,MFDF,Lyon,fr Ligue 1,29.0,29,21,1863,20.7,1,0.1,Matches
14904,Tomás Mendes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,91.0,0,0.0,6.0,0.0,0.0,0.0,0,,es ESP,MF,Alavés,es La Liga,16.0,1,0,9,0.1,0,0.0,Matches
14905,Brais Méndez,81.0,63.0,2.0,3.0,7.0,3.0,3.0,10.0,8,0,0,75,9,41,37,35,199.0,45.0,39.0,0.0,18075.0,5,6.0,1972.0,34.0,70.0,49.0,16,19.3,es ESP,MF,Celta Vigo,es La Liga,24.0,37,36,3021,33.6,4,0.27,Matches
14906,Édgar Méndez,31.0,25.0,0.0,1.0,2.0,2.0,1.0,1.0,6,0,0,50,15,59,4,14,73.0,34.0,22.0,0.0,4312.0,1,11.0,630.0,14.0,26.0,20.0,8,19.3,es ESP,MFFW,Alavés,es La Liga,31.0,32,17,1614,17.9,1,0.11,Matches
14907,Arial Mendy,15.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,6,0,39,7,4,47.0,5.0,57.0,0.0,4937.0,0,5.0,479.0,5.0,20.0,4.0,3,21.6,sn SEN,DFMF,Clermont Foot,fr Ligue 1,26.0,18,9,792,8.8,0,0.0,Matches
14908,Batista Mendy,22.0,18.0,0.0,1.0,1.0,1.0,1.0,2.0,5,0,0,53,1,5,34,28,165.0,24.0,29.0,0.0,19289.0,1,1.0,1475.0,20.0,29.0,21.0,6,21.7,fr FRA,MFDF,Angers,fr Ligue 1,21.0,34,27,2413,26.8,1,0.07,Matches
14909,Benjamin Mendy,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,9,0,2,5.0,0.0,12.0,0.0,1225.0,0,1.0,99.0,2.0,3.0,0.0,0,,fr FRA,DF,Manchester City,eng Premier League,27.0,1,1,78,0.9,0,0.0,Matches
14910,Edouard Mendy,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,0,0,0,0,42.0,11.0,223.0,0.0,17070.0,0,0.0,1020.0,0.0,0.0,0.0,0,,sn SEN,GK,Chelsea,eng Premier League,29.0,34,34,3060,34.0,0,0.0,Matches
14911,Ferland Mendy,61.0,48.0,3.0,8.0,0.0,1.0,1.0,4.0,4,0,0,15,3,28,18,14,98.0,11.0,148.0,0.0,16815.0,1,1.0,1513.0,35.0,52.0,13.0,5,19.4,fr FRA,DF,Real Madrid,es La Liga,26.0,22,20,1734,19.3,2,0.16,Matches
14912,Nampalys Mendy,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3,0,0,17,0,0,11,6,72.0,5.0,12.0,0.0,9282.0,0,0.0,724.0,4.0,4.0,9.0,1,25.3,sn SEN,MF,Leicester City,eng Premier League,29.0,14,12,1032,11.5,0,0.0,Matches
14913,Gideon Mensah,35.0,30.0,1.0,1.0,1.0,0.0,2.0,5.0,1,1,0,16,2,54,16,24,105.0,16.0,127.0,0.0,10150.0,2,10.0,919.0,22.0,34.0,15.0,0,11.2,gh GHA,DF,Bordeaux,fr Ligue 1,23.0,23,13,1208,13.4,0,0.15,Matches
14914,Jorge Meré,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,4,0,1,10,6,36.0,14.0,11.0,0.0,5548.0,0,0.0,360.0,1.0,3.0,1.0,0,,es ESP,DF,Köln,de Bundesliga,24.0,8,5,490,5.4,0,0.0,Matches
14915,Alex Meret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,0.0,47.0,0.0,4020.0,0,0.0,207.0,0.0,0.0,0.0,0,,it ITA,GK,Napoli,it Serie A,24.0,7,7,619,6.9,0,0.0,Matches
14916,Fran Mérida,10.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,2,1,0,6,0,8,6,3,29.0,0.0,14.0,0.0,2207.0,0,1.0,202.0,9.0,11.0,2.0,0,22.6,es ESP,MF,Espanyol,es La Liga,31.0,10,3,266,3.0,0,0.0,Matches
14917,Mikel Merino,82.0,61.0,0.0,4.0,5.0,8.0,4.0,11.0,8,0,0,60,4,23,21,38,287.0,109.0,30.0,0.0,21676.0,2,6.0,2142.0,28.0,47.0,56.0,15,17.3,es ESP,MF,Real Sociedad,es La Liga,25.0,34,33,2890,32.1,3,0.16,Matches
14918,Quentin Merlin,62.0,35.0,19.0,3.0,1.0,2.0,2.0,5.0,0,0,0,10,1,137,27,28,145.0,10.0,281.0,0.0,17991.0,3,13.0,1535.0,18.0,29.0,10.0,4,23.1,fr FRA,DFMF,Nantes,fr Ligue 1,19.0,28,21,1926,21.4,2,0.23,Matches
14919,Martín Merquelanz,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,12,0,1,7.0,3.0,9.0,0.0,834.0,0,2.0,90.0,3.0,10.0,3.0,0,20.9,es ESP,MF,Rayo Vallecano,es La Liga,26.0,4,3,173,1.9,0,0.0,Matches
14920,Yıldırım Mert Çetin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,6.0,2.0,11.0,0.0,390.0,0,0.0,43.0,1.0,2.0,1.0,0,,tr TUR,MF,Hellas Verona,it Serie A,24.0,2,0,46,0.5,0,0.0,Matches
14921,Dries Mertens,69.0,52.0,3.0,4.0,5.0,4.0,1.0,11.0,2,0,0,26,5,22,9,7,51.0,3.0,21.0,0.0,5833.0,1,1.0,676.0,17.0,29.0,9.0,19,18.4,be BEL,FWMF,Napoli,it Serie A,34.0,30,16,1384,15.4,10,0.72,Matches
14922,Illan Meslier,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,1,25.0,13.0,366.0,0.0,24030.0,0,0.0,1500.0,2.0,2.0,0.0,0,,fr FRA,GK,Leeds United,eng Premier League,21.0,38,38,3384,37.6,0,0.0,Matches
14923,Lionel Messi,151.0,108.0,8.0,16.0,10.0,8.0,1.0,26.0,0,0,0,6,10,32,4,3,55.0,4.0,72.0,0.0,21653.0,14,3.0,1874.0,64.0,99.0,41.0,29,19.1,ar ARG,FWMF,Paris S-G,fr Ligue 1,34.0,26,24,2153,23.9,6,0.84,Matches
14924,Junior Messias,54.0,33.0,2.0,5.0,8.0,4.0,2.0,4.0,2,0,0,21,3,52,17,18,88.0,28.0,35.0,0.0,5269.0,2,4.0,776.0,30.0,63.0,17.0,17,18.0,br BRA,MF,Milan,it Serie A,30.0,26,14,1428,15.9,5,0.44,Matches
14925,Thomas Meunier,31.0,27.0,0.0,0.0,2.0,2.0,0.0,8.0,4,0,0,27,1,45,12,19,121.0,24.0,143.0,0.0,14520.0,4,15.0,1272.0,10.0,15.0,11.0,6,14.3,be BEL,DF,Dortmund,de Bundesliga,29.0,17,17,1402,15.6,2,0.39,Matches
14926,Mexer,8.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,4,0,6,21,10,93.0,22.0,29.0,0.0,12148.0,0,0.0,811.0,3.0,5.0,4.0,1,17.2,mz MOZ,DF,Bordeaux,fr Ligue 1,32.0,16,14,1227,13.6,1,0.07,Matches
14927,Marco Meyerhöfer,44.0,32.0,2.0,3.0,1.0,2.0,4.0,2.0,0,0,0,16,1,43,47,35,141.0,23.0,297.0,0.0,13765.0,0,3.0,1464.0,19.0,35.0,10.0,2,17.2,de GER,DF,Greuther Fürth,de Bundesliga,25.0,26,25,2280,25.3,1,0.04,Matches
14928,Matt Miazga,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2,0,0,6,0,0,11,7,35.0,32.0,18.0,0.0,5215.0,0,0.0,424.0,0.0,0.0,0.0,3,12.6,us USA,DF,Alavés,es La Liga,26.0,11,9,833,9.3,0,0.0,Matches
14929,Kingsley Michael,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,5.0,0.0,1.0,0.0,371.0,0,0.0,39.0,0.0,0.0,0.0,1,35.6,ng NGA,MF,Bologna,it Serie A,21.0,2,1,76,0.8,0,0.0,Matches
14930,Sven Michel,12.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,2,0,0,12,3,8,1,6,16.0,13.0,6.0,0.0,876.0,1,2.0,176.0,1.0,9.0,9.0,3,16.9,de GER,FW,Union Berlin,de Bundesliga,31.0,13,2,338,3.8,3,1.07,Matches
14931,Edouard Michut,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,2,0,0,1,0,5.0,0.0,0.0,0.0,723.0,1,0.0,64.0,0.0,1.0,1.0,0,,fr FRA,MF,Paris S-G,fr Ligue 1,18.0,5,0,70,0.8,0,1.29,Matches
14932,Miguel,22.0,10.0,0.0,2.0,3.0,7.0,0.0,2.0,2,0,0,19,5,6,1,3,32.0,14.0,10.0,0.0,1350.0,1,1.0,271.0,13.0,25.0,12.0,4,14.4,es ESP,FWMF,Alavés,es La Liga,21.0,22,10,829,9.2,1,0.22,Matches
14933,Valentin Mihaila,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,3,0,1,4.0,1.0,0.0,0.0,229.0,0,0.0,49.0,2.0,3.0,1.0,1,20.2,ro ROU,MFFW,Atalanta,it Serie A,21.0,5,0,76,0.8,0,0.0,Matches
14934,Mikael,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3,0,0,0,1,4.0,6.0,0.0,0.0,124.0,0,0.0,37.0,0.0,2.0,1.0,0,17.5,br BRA,FWMF,Salernitana,it Serie A,22.0,7,0,87,1.0,0,0.0,Matches
14935,Hilmir Mikaelsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,18.0,0,0.0,5.0,0.0,0.0,0.0,0,,is ISL,FW,Venezia,it Serie A,17.0,1,0,18,0.2,0,0.0,Matches
14936,Georges Mikautadze,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0,21.2,ge GEO,FW,Metz,fr Ligue 1,20.0,1,0,1,0.0,0,0.0,Matches
14937,William Mikelbrencis,9.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0,0,0,13,0,23,5,5,42.0,1.0,66.0,0.0,3695.0,1,2.0,375.0,4.0,15.0,5.0,1,25.9,fr FRA,DF,Metz,fr Ligue 1,17.0,9,8,610,6.8,0,0.15,Matches
14938,Nikola Milenković,19.0,13.0,0.0,0.0,3.0,0.0,3.0,1.0,10,1,1,48,0,2,39,32,172.0,98.0,78.0,0.0,38438.0,0,0.0,2371.0,2.0,2.0,4.0,9,16.3,rs SRB,DF,Fiorentina,it Serie A,23.0,34,34,2926,32.5,1,0.03,Matches
14939,Arkadiusz Milik,24.0,21.0,0.0,0.0,2.0,1.0,0.0,5.0,1,0,0,19,8,5,3,2,22.0,21.0,33.0,0.0,3900.0,2,0.0,527.0,2.0,9.0,14.0,19,13.8,pl POL,FW,Marseille,fr Ligue 1,27.0,23,15,1416,15.7,6,0.51,Matches
14940,Sergej Milinković-Savić,119.0,92.0,0.0,6.0,11.0,6.0,4.0,15.0,6,1,1,56,4,45,34,44,200.0,100.0,40.0,0.0,29489.0,10,10.0,2825.0,45.0,77.0,48.0,31,17.5,rs SRB,MF,Lazio,it Serie A,26.0,37,36,3100,34.4,11,0.61,Matches
14941,Vanja Milinković-Savić,7.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,3,0,0,2,0,0,0,0,32.0,3.0,271.0,0.0,18715.0,0,0.0,1066.0,2.0,2.0,0.0,0,9.6,rs SRB,GK,Torino,it Serie A,24.0,27,27,2430,27.0,0,0.0,Matches
14942,Éder Militão,38.0,25.0,1.0,0.0,4.0,3.0,5.0,5.0,5,0,0,38,1,11,52,32,204.0,83.0,120.0,0.0,34764.0,2,1.0,2367.0,11.0,20.0,7.0,8,16.8,br BRA,DF,Real Madrid,es La Liga,23.0,34,34,3031,33.7,1,0.09,Matches
14943,Luka Milivojević,20.0,8.0,10.0,0.0,0.0,1.0,1.0,0.0,1,0,0,15,0,43,11,9,58.0,13.0,49.0,0.0,7100.0,0,3.0,560.0,2.0,2.0,3.0,0,26.6,rs SRB,MF,Crystal Palace,eng Premier League,30.0,15,9,774,8.6,0,0.0,Matches
14944,Luis Milla,82.0,49.0,21.0,2.0,1.0,4.0,5.0,8.0,4,0,0,26,1,132,25,29,217.0,30.0,206.0,1.0,20993.0,3,12.0,1699.0,28.0,38.0,23.0,3,25.6,es ESP,MF,Granada,es La Liga,26.0,34,33,2773,30.8,0,0.1,Matches
14945,Pere Milla,30.0,20.0,0.0,2.0,3.0,4.0,1.0,5.0,4,0,0,17,9,13,5,15,104.0,31.0,18.0,0.0,5192.0,3,4.0,738.0,16.0,33.0,33.0,14,13.1,es ESP,MFFW,Elche,es La Liga,28.0,32,17,1644,18.3,8,0.6,Matches
14946,Enzo Millot,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,0,3,1,0,4.0,4.0,0.0,0.0,330.0,1,1.0,44.0,1.0,2.0,3.0,0,,fr FRA,MF,Stuttgart,de Bundesliga,19.0,6,0,53,0.6,0,1.7,Matches
14947,James Milner,39.0,28.0,8.0,1.0,1.0,1.0,0.0,2.0,2,0,0,17,0,43,17,16,72.0,13.0,60.0,0.0,11063.0,1,6.0,898.0,2.0,6.0,5.0,2,23.8,eng ENG,MFDF,Liverpool,eng Premier League,35.0,24,9,853,9.5,0,0.11,Matches
14948,Santi Mina,54.0,40.0,0.0,1.0,7.0,4.0,2.0,8.0,4,0,0,53,10,12,6,17,105.0,126.0,17.0,0.0,5909.0,3,1.0,955.0,12.0,21.0,34.0,21,14.8,es ESP,FW,Celta Vigo,es La Liga,25.0,33,30,2367,26.3,7,0.38,Matches
14949,Yerry Mina,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,5,1,3,11,10,45.0,30.0,12.0,0.0,5565.0,0,0.0,457.0,0.0,0.0,1.0,2,10.8,co COL,DF,Everton,eng Premier League,26.0,13,11,846,9.4,0,0.0,Matches
14950,Takumi Minamino,8.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,4,0,0,1,2,13.0,1.0,0.0,0.0,648.0,0,0.0,93.0,1.0,5.0,5.0,4,15.2,jp JPN,FWMF,Liverpool,eng Premier League,26.0,11,1,186,2.1,3,1.45,Matches
14951,Tyrone Mings,31.0,23.0,0.0,1.0,3.0,2.0,2.0,6.0,11,0,0,27,1,4,46,12,191.0,81.0,66.0,0.0,26051.0,3,0.0,2029.0,11.0,12.0,4.0,5,12.3,eng ENG,DF,Aston Villa,eng Premier League,28.0,36,35,3189,35.4,1,0.11,Matches
14952,Óscar Mingueza,12.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0,12,1,32,9,11,45.0,9.0,76.0,0.0,10563.0,1,8.0,832.0,6.0,7.0,5.0,1,7.3,es ESP,DF,Barcelona,es La Liga,22.0,19,9,894,9.9,0,0.1,Matches
14953,Rafa Mir,31.0,17.0,0.0,3.0,7.0,4.0,0.0,5.0,6,0,0,32,23,9,0,3,49.0,58.0,39.0,0.0,3392.0,0,2.0,547.0,12.0,23.0,16.0,22,13.0,es ESP,FW,Sevilla,es La Liga,24.0,34,18,1808,20.1,10,0.5,Matches
